group,function,value,sample_time_nanos,iteration_count
day07_part1,Parse_string_dynamically,,1045148,18
day07_part1,Parse_string_dynamically,,2143267,36
day07_part1,Parse_string_dynamically,,3054571,54
day07_part1,Parse_string_dynamically,,4142998,72
day07_part1,Parse_string_dynamically,,5053099,90
day07_part1,Parse_string_dynamically,,6206787,108
day07_part1,Parse_string_dynamically,,7321631,126
day07_part1,Parse_string_dynamically,,8501072,144
day07_part1,Parse_string_dynamically,,9651048,162
day07_part1,Parse_string_dynamically,,12382736,180
day07_part1,Parse_string_dynamically,,11556383,198
day07_part1,Parse_string_dynamically,,12364460,216
day07_part1,Parse_string_dynamically,,13247586,234
day07_part1,Parse_string_dynamically,,14221757,252
day07_part1,Parse_string_dynamically,,15222993,270
day07_part1,Parse_string_dynamically,,16448551,288
day07_part1,Parse_string_dynamically,,17223582,306
day07_part1,Parse_string_dynamically,,18628552,324
day07_part1,Parse_string_dynamically,,19426198,342
day07_part1,Parse_string_dynamically,,20689527,360
day07_part1,Parse_string_dynamically,,21533479,378
day07_part1,Parse_string_dynamically,,22319277,396
day07_part1,Parse_string_dynamically,,23475600,414
day07_part1,Parse_string_dynamically,,25005111,432
day07_part1,Parse_string_dynamically,,25687473,450
day07_part1,Parse_string_dynamically,,26466660,468
day07_part1,Parse_string_dynamically,,28542244,486
day07_part1,Parse_string_dynamically,,28724121,504
day07_part1,Parse_string_dynamically,,29534574,522
day07_part1,Parse_string_dynamically,,30626182,540
day07_part1,Parse_string_dynamically,,31419031,558
day07_part1,Parse_string_dynamically,,33222748,576
day07_part1,Parse_string_dynamically,,34363024,594
day07_part1,Parse_string_dynamically,,35174745,612
day07_part1,Parse_string_dynamically,,36708191,630
day07_part1,Parse_string_dynamically,,36746940,648
day07_part1,Parse_string_dynamically,,37765797,666
day07_part1,Parse_string_dynamically,,38831972,684
day07_part1,Parse_string_dynamically,,39639665,702
day07_part1,Parse_string_dynamically,,40742749,720
day07_part1,Parse_string_dynamically,,41699623,738
day07_part1,Parse_string_dynamically,,42765685,756
day07_part1,Parse_string_dynamically,,43715378,774
day07_part1,Parse_string_dynamically,,44654351,792
day07_part1,Parse_string_dynamically,,46656398,810
day07_part1,Parse_string_dynamically,,46763150,828
day07_part1,Parse_string_dynamically,,47825986,846
day07_part1,Parse_string_dynamically,,48997781,864
day07_part1,Parse_string_dynamically,,50139512,882
day07_part1,Parse_string_dynamically,,51235614,900
day07_part1,Parse_string_dynamically,,52090082,918
day07_part1,Parse_string_dynamically,,52935919,936
day07_part1,Parse_string_dynamically,,53952229,954
day07_part1,Parse_string_dynamically,,54828425,972
day07_part1,Parse_string_dynamically,,56827273,990
day07_part1,Parse_string_dynamically,,56995295,1008
day07_part1,Parse_string_dynamically,,57993289,1026
day07_part1,Parse_string_dynamically,,59636681,1044
day07_part1,Parse_string_dynamically,,60170342,1062
day07_part1,Parse_string_dynamically,,64049931,1080
day07_part1,Parse_string_dynamically,,62090172,1098
day07_part1,Parse_string_dynamically,,63717085,1116
day07_part1,Parse_string_dynamically,,64579152,1134
day07_part1,Parse_string_dynamically,,65222361,1152
day07_part1,Parse_string_dynamically,,66090763,1170
day07_part1,Parse_string_dynamically,,68235786,1188
day07_part1,Parse_string_dynamically,,71089699,1206
day07_part1,Parse_string_dynamically,,72062385,1224
day07_part1,Parse_string_dynamically,,72634690,1242
day07_part1,Parse_string_dynamically,,74360506,1260
day07_part1,Parse_string_dynamically,,87834760,1278
day07_part1,Parse_string_dynamically,,76358255,1296
day07_part1,Parse_string_dynamically,,76971057,1314
day07_part1,Parse_string_dynamically,,78635552,1332
day07_part1,Parse_string_dynamically,,78934223,1350
day07_part1,Parse_string_dynamically,,80051455,1368
day07_part1,Parse_string_dynamically,,81319614,1386
day07_part1,Parse_string_dynamically,,83662543,1404
day07_part1,Parse_string_dynamically,,82587779,1422
day07_part1,Parse_string_dynamically,,84026635,1440
day07_part1,Parse_string_dynamically,,84836721,1458
day07_part1,Parse_string_dynamically,,86272283,1476
day07_part1,Parse_string_dynamically,,87038772,1494
day07_part1,Parse_string_dynamically,,87423464,1512
day07_part1,Parse_string_dynamically,,88383609,1530
day07_part1,Parse_string_dynamically,,89768141,1548
day07_part1,Parse_string_dynamically,,90647341,1566
day07_part1,Parse_string_dynamically,,92063960,1584
day07_part1,Parse_string_dynamically,,92786687,1602
day07_part1,Parse_string_dynamically,,92006102,1620
day07_part1,Parse_string_dynamically,,92692540,1638
day07_part1,Parse_string_dynamically,,93647195,1656
day07_part1,Parse_string_dynamically,,94711074,1674
day07_part1,Parse_string_dynamically,,97417907,1692
day07_part1,Parse_string_dynamically,,96754156,1710
day07_part1,Parse_string_dynamically,,97886702,1728
day07_part1,Parse_string_dynamically,,98701136,1746
day07_part1,Parse_string_dynamically,,100686615,1764
day07_part1,Parse_string_dynamically,,101418223,1782
day07_part1,Parse_string_dynamically,,102182509,1800
