group,function,value,sample_time_nanos,iteration_count
day09_part1,Double_Linked_List,,4568912,1
day09_part1,Double_Linked_List,,7840920,2
day09_part1,Double_Linked_List,,18471048,3
day09_part1,Double_Linked_List,,17356593,4
day09_part1,Double_Linked_List,,18599024,5
day09_part1,Double_Linked_List,,21247840,6
day09_part1,Double_Linked_List,,25219612,7
day09_part1,Double_Linked_List,,34452309,8
day09_part1,Double_Linked_List,,31709925,9
day09_part1,Double_Linked_List,,35817064,10
day09_part1,Double_Linked_List,,40337570,11
day09_part1,Double_Linked_List,,42890970,12
day09_part1,Double_Linked_List,,47284725,13
day09_part1,Double_Linked_List,,53691249,14
day09_part1,Double_Linked_List,,55108240,15
day09_part1,Double_Linked_List,,56886400,16
day09_part1,Double_Linked_List,,62736707,17
day09_part1,Double_Linked_List,,63519869,18
day09_part1,Double_Linked_List,,68664119,19
day09_part1,Double_Linked_List,,72940562,20
day09_part1,Double_Linked_List,,74289814,21
day09_part1,Double_Linked_List,,83973208,22
day09_part1,Double_Linked_List,,92740058,23
day09_part1,Double_Linked_List,,97535378,24
day09_part1,Double_Linked_List,,92155420,25
day09_part1,Double_Linked_List,,94549478,26
day09_part1,Double_Linked_List,,98259391,27
day09_part1,Double_Linked_List,,100985282,28
day09_part1,Double_Linked_List,,107435809,29
day09_part1,Double_Linked_List,,117688798,30
day09_part1,Double_Linked_List,,123404047,31
day09_part1,Double_Linked_List,,123857310,32
day09_part1,Double_Linked_List,,132370376,33
day09_part1,Double_Linked_List,,136161205,34
day09_part1,Double_Linked_List,,142753166,35
day09_part1,Double_Linked_List,,148319384,36
day09_part1,Double_Linked_List,,156005284,37
day09_part1,Double_Linked_List,,149312347,38
day09_part1,Double_Linked_List,,153766935,39
day09_part1,Double_Linked_List,,160160510,40
day09_part1,Double_Linked_List,,163433483,41
day09_part1,Double_Linked_List,,163191059,42
day09_part1,Double_Linked_List,,161985651,43
day09_part1,Double_Linked_List,,161000418,44
day09_part1,Double_Linked_List,,165458647,45
day09_part1,Double_Linked_List,,169286980,46
day09_part1,Double_Linked_List,,172600057,47
day09_part1,Double_Linked_List,,175966066,48
day09_part1,Double_Linked_List,,177993881,49
day09_part1,Double_Linked_List,,183612299,50
day09_part1,Double_Linked_List,,185512427,51
day09_part1,Double_Linked_List,,192218124,52
day09_part1,Double_Linked_List,,195339421,53
day09_part1,Double_Linked_List,,198119365,54
day09_part1,Double_Linked_List,,199780446,55
day09_part1,Double_Linked_List,,206028290,56
day09_part1,Double_Linked_List,,211753870,57
day09_part1,Double_Linked_List,,217814766,58
day09_part1,Double_Linked_List,,225717952,59
day09_part1,Double_Linked_List,,237695419,60
day09_part1,Double_Linked_List,,243400838,61
day09_part1,Double_Linked_List,,248213129,62
day09_part1,Double_Linked_List,,253471647,63
day09_part1,Double_Linked_List,,272004962,64
day09_part1,Double_Linked_List,,258856119,65
day09_part1,Double_Linked_List,,258885266,66
day09_part1,Double_Linked_List,,256111062,67
day09_part1,Double_Linked_List,,256664173,68
day09_part1,Double_Linked_List,,253708190,69
day09_part1,Double_Linked_List,,260146802,70
day09_part1,Double_Linked_List,,266990303,71
day09_part1,Double_Linked_List,,264649820,72
day09_part1,Double_Linked_List,,266978519,73
day09_part1,Double_Linked_List,,270541958,74
day09_part1,Double_Linked_List,,274938800,75
day09_part1,Double_Linked_List,,281435767,76
day09_part1,Double_Linked_List,,279105417,77
day09_part1,Double_Linked_List,,290444930,78
day09_part1,Double_Linked_List,,304743795,79
day09_part1,Double_Linked_List,,332024145,80
day09_part1,Double_Linked_List,,316439236,81
day09_part1,Double_Linked_List,,321500688,82
day09_part1,Double_Linked_List,,322409770,83
day09_part1,Double_Linked_List,,320098676,84
day09_part1,Double_Linked_List,,317098330,85
day09_part1,Double_Linked_List,,320921723,86
day09_part1,Double_Linked_List,,323516438,87
day09_part1,Double_Linked_List,,328828857,88
day09_part1,Double_Linked_List,,337934141,89
day09_part1,Double_Linked_List,,332617662,90
day09_part1,Double_Linked_List,,336340284,91
day09_part1,Double_Linked_List,,339877849,92
day09_part1,Double_Linked_List,,351995819,93
day09_part1,Double_Linked_List,,375159385,94
day09_part1,Double_Linked_List,,417648703,95
day09_part1,Double_Linked_List,,384331389,96
day09_part1,Double_Linked_List,,383754327,97
day09_part1,Double_Linked_List,,383089359,98
day09_part1,Double_Linked_List,,378771187,99
day09_part1,Double_Linked_List,,378632006,100
