group,function,value,sample_time_nanos,iteration_count
day01_part2,Pre-Parse_string_HashSet,,28252126,1
day01_part2,Pre-Parse_string_HashSet,,49360612,2
day01_part2,Pre-Parse_string_HashSet,,78727087,3
day01_part2,Pre-Parse_string_HashSet,,114969905,4
day01_part2,Pre-Parse_string_HashSet,,118657561,5
day01_part2,Pre-Parse_string_HashSet,,141794917,6
day01_part2,Pre-Parse_string_HashSet,,173275050,7
day01_part2,Pre-Parse_string_HashSet,,216675083,8
day01_part2,Pre-Parse_string_HashSet,,228317969,9
day01_part2,Pre-Parse_string_HashSet,,248107699,10
day01_part2,Pre-Parse_string_HashSet,,302359594,11
day01_part2,Pre-Parse_string_HashSet,,282487173,12
day01_part2,Pre-Parse_string_HashSet,,339165289,13
day01_part2,Pre-Parse_string_HashSet,,382103697,14
day01_part2,Pre-Parse_string_HashSet,,390558232,15
day01_part2,Pre-Parse_string_HashSet,,367570583,16
day01_part2,Pre-Parse_string_HashSet,,448588371,17
day01_part2,Pre-Parse_string_HashSet,,479216929,18
day01_part2,Pre-Parse_string_HashSet,,435190705,19
day01_part2,Pre-Parse_string_HashSet,,457537343,20
day01_part2,Pre-Parse_string_HashSet,,483034692,21
day01_part2,Pre-Parse_string_HashSet,,503098885,22
day01_part2,Pre-Parse_string_HashSet,,529611321,23
day01_part2,Pre-Parse_string_HashSet,,547370884,24
day01_part2,Pre-Parse_string_HashSet,,571382400,25
day01_part2,Pre-Parse_string_HashSet,,591612141,26
day01_part2,Pre-Parse_string_HashSet,,643781789,27
day01_part2,Pre-Parse_string_HashSet,,644575068,28
day01_part2,Pre-Parse_string_HashSet,,662103923,29
day01_part2,Pre-Parse_string_HashSet,,686284076,30
day01_part2,Pre-Parse_string_HashSet,,716535994,31
day01_part2,Pre-Parse_string_HashSet,,756206638,32
day01_part2,Pre-Parse_string_HashSet,,756255209,33
day01_part2,Pre-Parse_string_HashSet,,791999676,34
day01_part2,Pre-Parse_string_HashSet,,794387316,35
day01_part2,Pre-Parse_string_HashSet,,838749962,36
day01_part2,Pre-Parse_string_HashSet,,857867518,37
day01_part2,Pre-Parse_string_HashSet,,878938480,38
day01_part2,Pre-Parse_string_HashSet,,898160045,39
day01_part2,Pre-Parse_string_HashSet,,903980262,40
day01_part2,Pre-Parse_string_HashSet,,1016523339,41
day01_part2,Pre-Parse_string_HashSet,,1215595215,42
day01_part2,Pre-Parse_string_HashSet,,1140950925,43
day01_part2,Pre-Parse_string_HashSet,,1078621710,44
day01_part2,Pre-Parse_string_HashSet,,1037411161,45
day01_part2,Pre-Parse_string_HashSet,,1172124473,46
day01_part2,Pre-Parse_string_HashSet,,1142900208,47
day01_part2,Pre-Parse_string_HashSet,,1104693731,48
day01_part2,Pre-Parse_string_HashSet,,1225772469,49
day01_part2,Pre-Parse_string_HashSet,,1169975693,50
day01_part2,Pre-Parse_string_HashSet,,1196144304,51
day01_part2,Pre-Parse_string_HashSet,,1216676563,52
day01_part2,Pre-Parse_string_HashSet,,1267810498,53
day01_part2,Pre-Parse_string_HashSet,,1447847952,54
day01_part2,Pre-Parse_string_HashSet,,1454818412,55
day01_part2,Pre-Parse_string_HashSet,,1428056773,56
day01_part2,Pre-Parse_string_HashSet,,1459851314,57
day01_part2,Pre-Parse_string_HashSet,,1457423426,58
day01_part2,Pre-Parse_string_HashSet,,1470099934,59
day01_part2,Pre-Parse_string_HashSet,,1400965598,60
day01_part2,Pre-Parse_string_HashSet,,1483851619,61
day01_part2,Pre-Parse_string_HashSet,,1386237820,62
day01_part2,Pre-Parse_string_HashSet,,1417100151,63
day01_part2,Pre-Parse_string_HashSet,,1603118477,64
day01_part2,Pre-Parse_string_HashSet,,1533884935,65
day01_part2,Pre-Parse_string_HashSet,,1607351002,66
