group,function,value,sample_time_nanos,iteration_count
day03_part1,Pre-parsed_string_and_ndarray,,44374004,1
day03_part1,Pre-parsed_string_and_ndarray,,87209093,2
day03_part1,Pre-parsed_string_and_ndarray,,134850827,3
day03_part1,Pre-parsed_string_and_ndarray,,175959529,4
day03_part1,Pre-parsed_string_and_ndarray,,227587313,5
day03_part1,Pre-parsed_string_and_ndarray,,267672857,6
day03_part1,Pre-parsed_string_and_ndarray,,307442091,7
day03_part1,Pre-parsed_string_and_ndarray,,351744429,8
day03_part1,Pre-parsed_string_and_ndarray,,405059754,9
day03_part1,Pre-parsed_string_and_ndarray,,451283272,10
day03_part1,Pre-parsed_string_and_ndarray,,529195960,11
day03_part1,Pre-parsed_string_and_ndarray,,544767778,12
day03_part1,Pre-parsed_string_and_ndarray,,582832433,13
day03_part1,Pre-parsed_string_and_ndarray,,657748343,14
day03_part1,Pre-parsed_string_and_ndarray,,667593650,15
day03_part1,Pre-parsed_string_and_ndarray,,751019289,16
day03_part1,Pre-parsed_string_and_ndarray,,755471030,17
day03_part1,Pre-parsed_string_and_ndarray,,830185416,18
day03_part1,Pre-parsed_string_and_ndarray,,869981566,19
day03_part1,Pre-parsed_string_and_ndarray,,885200865,20
day03_part1,Pre-parsed_string_and_ndarray,,954732737,21
day03_part1,Pre-parsed_string_and_ndarray,,968994686,22
day03_part1,Pre-parsed_string_and_ndarray,,1049350845,23
day03_part1,Pre-parsed_string_and_ndarray,,1086749392,24
day03_part1,Pre-parsed_string_and_ndarray,,1162499491,25
day03_part1,Pre-parsed_string_and_ndarray,,1152335963,26
day03_part1,Pre-parsed_string_and_ndarray,,1233168104,27
day03_part1,Pre-parsed_string_and_ndarray,,1271641512,28
day03_part1,Pre-parsed_string_and_ndarray,,1301128049,29
day03_part1,Pre-parsed_string_and_ndarray,,1333794718,30
day03_part1,Pre-parsed_string_and_ndarray,,1391711731,31
day03_part1,Pre-parsed_string_and_ndarray,,1487660249,32
day03_part1,Pre-parsed_string_and_ndarray,,1503800901,33
day03_part1,Pre-parsed_string_and_ndarray,,1562091430,34
day03_part1,Pre-parsed_string_and_ndarray,,1593369745,35
day03_part1,Pre-parsed_string_and_ndarray,,1634411645,36
day03_part1,Pre-parsed_string_and_ndarray,,1638073435,37
day03_part1,Pre-parsed_string_and_ndarray,,1724391946,38
day03_part1,Pre-parsed_string_and_ndarray,,1765382111,39
day03_part1,Pre-parsed_string_and_ndarray,,1777797529,40
day03_part1,Pre-parsed_string_and_ndarray,,1898703979,41
day03_part1,Pre-parsed_string_and_ndarray,,1868678856,42
day03_part1,Pre-parsed_string_and_ndarray,,1926968350,43
day03_part1,Pre-parsed_string_and_ndarray,,2025181855,44
day03_part1,Pre-parsed_string_and_ndarray,,2111611657,45
day03_part1,Pre-parsed_string_and_ndarray,,2075490521,46
day03_part1,Pre-parsed_string_and_ndarray,,2065961883,47
day03_part1,Pre-parsed_string_and_ndarray,,2181674257,48
day03_part1,Pre-parsed_string_and_ndarray,,2203100148,49
day03_part1,Pre-parsed_string_and_ndarray,,2236831836,50
day03_part1,Pre-parsed_string_and_ndarray,,2284908525,51
day03_part1,Pre-parsed_string_and_ndarray,,2349704260,52
day03_part1,Pre-parsed_string_and_ndarray,,2370101351,53
day03_part1,Pre-parsed_string_and_ndarray,,2435573129,54
day03_part1,Pre-parsed_string_and_ndarray,,2576836017,55
