group,function,value,sample_time_nanos,iteration_count
day04_part2,Pre-parse,,917368,18
day04_part2,Pre-parse,,1823599,36
day04_part2,Pre-parse,,2805422,54
day04_part2,Pre-parse,,3648896,72
day04_part2,Pre-parse,,4607856,90
day04_part2,Pre-parse,,5619292,108
day04_part2,Pre-parse,,6387246,126
day04_part2,Pre-parse,,7330114,144
day04_part2,Pre-parse,,8207389,162
day04_part2,Pre-parse,,9168435,180
day04_part2,Pre-parse,,10085348,198
day04_part2,Pre-parse,,10999712,216
day04_part2,Pre-parse,,11914573,234
day04_part2,Pre-parse,,13341470,252
day04_part2,Pre-parse,,14002888,270
day04_part2,Pre-parse,,14907645,288
day04_part2,Pre-parse,,15822598,306
day04_part2,Pre-parse,,17236720,324
day04_part2,Pre-parse,,19921421,342
day04_part2,Pre-parse,,21523673,360
day04_part2,Pre-parse,,19674161,378
day04_part2,Pre-parse,,19713162,396
day04_part2,Pre-parse,,20546984,414
day04_part2,Pre-parse,,21624398,432
day04_part2,Pre-parse,,22522890,450
day04_part2,Pre-parse,,23208043,468
day04_part2,Pre-parse,,24551322,486
day04_part2,Pre-parse,,29596765,504
day04_part2,Pre-parse,,26822599,522
day04_part2,Pre-parse,,27029522,540
day04_part2,Pre-parse,,27561734,558
day04_part2,Pre-parse,,29113663,576
day04_part2,Pre-parse,,29352231,594
day04_part2,Pre-parse,,32040602,612
day04_part2,Pre-parse,,31105100,630
day04_part2,Pre-parse,,32388071,648
day04_part2,Pre-parse,,33198573,666
day04_part2,Pre-parse,,34101619,684
day04_part2,Pre-parse,,35516454,702
day04_part2,Pre-parse,,35790607,720
day04_part2,Pre-parse,,36778358,738
day04_part2,Pre-parse,,38811660,756
day04_part2,Pre-parse,,38667411,774
day04_part2,Pre-parse,,39874144,792
day04_part2,Pre-parse,,41352615,810
day04_part2,Pre-parse,,41237874,828
day04_part2,Pre-parse,,42300737,846
day04_part2,Pre-parse,,42654753,864
day04_part2,Pre-parse,,44194537,882
day04_part2,Pre-parse,,45135400,900
day04_part2,Pre-parse,,47343104,918
day04_part2,Pre-parse,,48603522,936
day04_part2,Pre-parse,,47243296,954
day04_part2,Pre-parse,,48815960,972
day04_part2,Pre-parse,,50339797,990
day04_part2,Pre-parse,,50506275,1008
day04_part2,Pre-parse,,52997187,1026
day04_part2,Pre-parse,,53515181,1044
day04_part2,Pre-parse,,52506050,1062
day04_part2,Pre-parse,,53570341,1080
day04_part2,Pre-parse,,55677064,1098
day04_part2,Pre-parse,,55493610,1116
day04_part2,Pre-parse,,56221589,1134
day04_part2,Pre-parse,,57263534,1152
day04_part2,Pre-parse,,58459026,1170
day04_part2,Pre-parse,,59039268,1188
day04_part2,Pre-parse,,60745912,1206
day04_part2,Pre-parse,,61257702,1224
day04_part2,Pre-parse,,62099314,1242
day04_part2,Pre-parse,,63205244,1260
day04_part2,Pre-parse,,63576945,1278
day04_part2,Pre-parse,,66193976,1296
day04_part2,Pre-parse,,65906673,1314
day04_part2,Pre-parse,,66249880,1332
day04_part2,Pre-parse,,68051860,1350
day04_part2,Pre-parse,,68868010,1368
day04_part2,Pre-parse,,71242991,1386
day04_part2,Pre-parse,,70113111,1404
day04_part2,Pre-parse,,72496905,1422
day04_part2,Pre-parse,,71305500,1440
day04_part2,Pre-parse,,75260967,1458
day04_part2,Pre-parse,,75626792,1476
day04_part2,Pre-parse,,78702921,1494
day04_part2,Pre-parse,,77628335,1512
day04_part2,Pre-parse,,80753160,1530
day04_part2,Pre-parse,,80908609,1548
day04_part2,Pre-parse,,79206853,1566
day04_part2,Pre-parse,,83886336,1584
day04_part2,Pre-parse,,80976751,1602
day04_part2,Pre-parse,,87556546,1620
day04_part2,Pre-parse,,82775814,1638
day04_part2,Pre-parse,,83264879,1656
day04_part2,Pre-parse,,84593347,1674
day04_part2,Pre-parse,,86162318,1692
day04_part2,Pre-parse,,92809757,1710
day04_part2,Pre-parse,,90855848,1728
day04_part2,Pre-parse,,91614574,1746
day04_part2,Pre-parse,,90553749,1764
day04_part2,Pre-parse,,90724217,1782
day04_part2,Pre-parse,,95279832,1800
