group,function,value,sample_time_nanos,iteration_count
day02_part2,Parse_string_dynamically,,2566134,1
day02_part2,Parse_string_dynamically,,5137406,2
day02_part2,Parse_string_dynamically,,7581946,3
day02_part2,Parse_string_dynamically,,10990804,4
day02_part2,Parse_string_dynamically,,12114187,5
day02_part2,Parse_string_dynamically,,11819250,6
day02_part2,Parse_string_dynamically,,15241484,7
day02_part2,Parse_string_dynamically,,16879986,8
day02_part2,Parse_string_dynamically,,18844510,9
day02_part2,Parse_string_dynamically,,21601256,10
day02_part2,Parse_string_dynamically,,24041008,11
day02_part2,Parse_string_dynamically,,23776294,12
day02_part2,Parse_string_dynamically,,26854724,13
day02_part2,Parse_string_dynamically,,28385797,14
day02_part2,Parse_string_dynamically,,30407390,15
day02_part2,Parse_string_dynamically,,33351669,16
day02_part2,Parse_string_dynamically,,35553041,17
day02_part2,Parse_string_dynamically,,38190766,18
day02_part2,Parse_string_dynamically,,40635565,19
day02_part2,Parse_string_dynamically,,42425729,20
day02_part2,Parse_string_dynamically,,42403419,21
day02_part2,Parse_string_dynamically,,45987238,22
day02_part2,Parse_string_dynamically,,52810752,23
day02_part2,Parse_string_dynamically,,52480367,24
day02_part2,Parse_string_dynamically,,52067467,25
day02_part2,Parse_string_dynamically,,55847934,26
day02_part2,Parse_string_dynamically,,55503280,27
day02_part2,Parse_string_dynamically,,63334138,28
day02_part2,Parse_string_dynamically,,58506424,29
day02_part2,Parse_string_dynamically,,61488568,30
day02_part2,Parse_string_dynamically,,65836734,31
day02_part2,Parse_string_dynamically,,65753298,32
day02_part2,Parse_string_dynamically,,70530556,33
day02_part2,Parse_string_dynamically,,69115731,34
day02_part2,Parse_string_dynamically,,69790920,35
day02_part2,Parse_string_dynamically,,74026567,36
day02_part2,Parse_string_dynamically,,82523672,37
day02_part2,Parse_string_dynamically,,78305361,38
day02_part2,Parse_string_dynamically,,83443873,39
day02_part2,Parse_string_dynamically,,101926719,40
day02_part2,Parse_string_dynamically,,96637768,41
day02_part2,Parse_string_dynamically,,83995014,42
day02_part2,Parse_string_dynamically,,87415383,43
day02_part2,Parse_string_dynamically,,92136458,44
day02_part2,Parse_string_dynamically,,89999838,45
day02_part2,Parse_string_dynamically,,97394076,46
day02_part2,Parse_string_dynamically,,95313917,47
day02_part2,Parse_string_dynamically,,98809096,48
day02_part2,Parse_string_dynamically,,100949912,49
day02_part2,Parse_string_dynamically,,107585266,50
day02_part2,Parse_string_dynamically,,105956212,51
day02_part2,Parse_string_dynamically,,117561665,52
day02_part2,Parse_string_dynamically,,117157465,53
day02_part2,Parse_string_dynamically,,110284230,54
day02_part2,Parse_string_dynamically,,114887642,55
day02_part2,Parse_string_dynamically,,118128735,56
day02_part2,Parse_string_dynamically,,126162774,57
day02_part2,Parse_string_dynamically,,116188194,58
day02_part2,Parse_string_dynamically,,121965605,59
day02_part2,Parse_string_dynamically,,151748051,60
day02_part2,Parse_string_dynamically,,125571160,61
day02_part2,Parse_string_dynamically,,132535382,62
day02_part2,Parse_string_dynamically,,131790217,63
day02_part2,Parse_string_dynamically,,133430511,64
day02_part2,Parse_string_dynamically,,134777217,65
day02_part2,Parse_string_dynamically,,145372512,66
day02_part2,Parse_string_dynamically,,141756481,67
day02_part2,Parse_string_dynamically,,138765182,68
day02_part2,Parse_string_dynamically,,172655432,69
day02_part2,Parse_string_dynamically,,153128098,70
day02_part2,Parse_string_dynamically,,152421812,71
day02_part2,Parse_string_dynamically,,149968570,72
day02_part2,Parse_string_dynamically,,149991382,73
day02_part2,Parse_string_dynamically,,154306388,74
day02_part2,Parse_string_dynamically,,154422552,75
day02_part2,Parse_string_dynamically,,157788904,76
day02_part2,Parse_string_dynamically,,161499743,77
day02_part2,Parse_string_dynamically,,159012556,78
day02_part2,Parse_string_dynamically,,160891621,79
day02_part2,Parse_string_dynamically,,171188576,80
day02_part2,Parse_string_dynamically,,165980637,81
day02_part2,Parse_string_dynamically,,172579906,82
day02_part2,Parse_string_dynamically,,168979465,83
day02_part2,Parse_string_dynamically,,188642734,84
day02_part2,Parse_string_dynamically,,214951302,85
day02_part2,Parse_string_dynamically,,275056944,86
day02_part2,Parse_string_dynamically,,195759556,87
day02_part2,Parse_string_dynamically,,181023656,88
day02_part2,Parse_string_dynamically,,181935400,89
day02_part2,Parse_string_dynamically,,184898187,90
day02_part2,Parse_string_dynamically,,197706820,91
day02_part2,Parse_string_dynamically,,288548605,92
day02_part2,Parse_string_dynamically,,263893388,93
day02_part2,Parse_string_dynamically,,241676654,94
day02_part2,Parse_string_dynamically,,242425881,95
day02_part2,Parse_string_dynamically,,251754401,96
day02_part2,Parse_string_dynamically,,283023059,97
day02_part2,Parse_string_dynamically,,209120923,98
day02_part2,Parse_string_dynamically,,209118329,99
day02_part2,Parse_string_dynamically,,212279293,100
