group,function,value,sample_time_nanos,iteration_count
day04_part1,Pre-parse,,1189011,21
day04_part1,Pre-parse,,2028010,42
day04_part1,Pre-parse,,3081072,63
day04_part1,Pre-parse,,3895503,84
day04_part1,Pre-parse,,4465001,105
day04_part1,Pre-parse,,5771914,126
day04_part1,Pre-parse,,7001899,147
day04_part1,Pre-parse,,7944264,168
day04_part1,Pre-parse,,8379891,189
day04_part1,Pre-parse,,9478707,210
day04_part1,Pre-parse,,10151657,231
day04_part1,Pre-parse,,12068033,252
day04_part1,Pre-parse,,15159131,273
day04_part1,Pre-parse,,16635126,294
day04_part1,Pre-parse,,13504555,315
day04_part1,Pre-parse,,15094820,336
day04_part1,Pre-parse,,17111514,357
day04_part1,Pre-parse,,18694559,378
day04_part1,Pre-parse,,19577912,399
day04_part1,Pre-parse,,19532436,420
day04_part1,Pre-parse,,18893081,441
day04_part1,Pre-parse,,20976842,462
day04_part1,Pre-parse,,22333253,483
day04_part1,Pre-parse,,23552904,504
day04_part1,Pre-parse,,23354458,525
day04_part1,Pre-parse,,25512136,546
day04_part1,Pre-parse,,26227624,567
day04_part1,Pre-parse,,28193428,588
day04_part1,Pre-parse,,27376068,609
day04_part1,Pre-parse,,27468366,630
day04_part1,Pre-parse,,31936670,651
day04_part1,Pre-parse,,30054594,672
day04_part1,Pre-parse,,30706425,693
day04_part1,Pre-parse,,33537490,714
day04_part1,Pre-parse,,35818410,735
day04_part1,Pre-parse,,34075517,756
day04_part1,Pre-parse,,34767368,777
day04_part1,Pre-parse,,39492991,798
day04_part1,Pre-parse,,38590219,819
day04_part1,Pre-parse,,38944916,840
day04_part1,Pre-parse,,41998646,861
day04_part1,Pre-parse,,42518927,882
day04_part1,Pre-parse,,44421108,903
day04_part1,Pre-parse,,43143755,924
day04_part1,Pre-parse,,41631120,945
day04_part1,Pre-parse,,43854745,966
day04_part1,Pre-parse,,44272682,987
day04_part1,Pre-parse,,45972742,1008
day04_part1,Pre-parse,,47811393,1029
day04_part1,Pre-parse,,46556954,1050
day04_part1,Pre-parse,,48424665,1071
day04_part1,Pre-parse,,48887371,1092
day04_part1,Pre-parse,,51257088,1113
day04_part1,Pre-parse,,51303170,1134
day04_part1,Pre-parse,,55087739,1155
day04_part1,Pre-parse,,52214178,1176
day04_part1,Pre-parse,,55453164,1197
day04_part1,Pre-parse,,55350955,1218
day04_part1,Pre-parse,,59852081,1239
day04_part1,Pre-parse,,56829407,1260
day04_part1,Pre-parse,,60844500,1281
day04_part1,Pre-parse,,57515835,1302
day04_part1,Pre-parse,,59749981,1323
day04_part1,Pre-parse,,60734933,1344
day04_part1,Pre-parse,,62452050,1365
day04_part1,Pre-parse,,68628913,1386
day04_part1,Pre-parse,,67207286,1407
day04_part1,Pre-parse,,62795238,1428
day04_part1,Pre-parse,,66655343,1449
day04_part1,Pre-parse,,65954995,1470
day04_part1,Pre-parse,,74691703,1491
day04_part1,Pre-parse,,70448642,1512
day04_part1,Pre-parse,,67750125,1533
day04_part1,Pre-parse,,68853478,1554
day04_part1,Pre-parse,,130991613,1575
day04_part1,Pre-parse,,83046923,1596
day04_part1,Pre-parse,,72801358,1617
day04_part1,Pre-parse,,73029570,1638
day04_part1,Pre-parse,,75837479,1659
day04_part1,Pre-parse,,74042450,1680
day04_part1,Pre-parse,,82428414,1701
day04_part1,Pre-parse,,82899223,1722
day04_part1,Pre-parse,,92338893,1743
day04_part1,Pre-parse,,80587981,1764
day04_part1,Pre-parse,,84623692,1785
day04_part1,Pre-parse,,82621758,1806
day04_part1,Pre-parse,,82638129,1827
day04_part1,Pre-parse,,83669565,1848
day04_part1,Pre-parse,,87192102,1869
day04_part1,Pre-parse,,89649360,1890
day04_part1,Pre-parse,,89334673,1911
day04_part1,Pre-parse,,87211245,1932
day04_part1,Pre-parse,,89649126,1953
day04_part1,Pre-parse,,92742273,1974
day04_part1,Pre-parse,,92652966,1995
day04_part1,Pre-parse,,96128136,2016
day04_part1,Pre-parse,,100688584,2037
day04_part1,Pre-parse,,101913818,2058
day04_part1,Pre-parse,,94585115,2079
day04_part1,Pre-parse,,97830863,2100
