group,function,value,sample_time_nanos,iteration_count
day02_part1,Parse_string_dynamically,,1380557,4
day02_part1,Parse_string_dynamically,,2785421,8
day02_part1,Parse_string_dynamically,,3425369,12
day02_part1,Parse_string_dynamically,,5258812,16
day02_part1,Parse_string_dynamically,,5989814,20
day02_part1,Parse_string_dynamically,,7768083,24
day02_part1,Parse_string_dynamically,,9077720,28
day02_part1,Parse_string_dynamically,,9225477,32
day02_part1,Parse_string_dynamically,,10467951,36
day02_part1,Parse_string_dynamically,,12156919,40
day02_part1,Parse_string_dynamically,,12861390,44
day02_part1,Parse_string_dynamically,,13750332,48
day02_part1,Parse_string_dynamically,,14924785,52
day02_part1,Parse_string_dynamically,,16423576,56
day02_part1,Parse_string_dynamically,,17271872,60
day02_part1,Parse_string_dynamically,,18579077,64
day02_part1,Parse_string_dynamically,,19641140,68
day02_part1,Parse_string_dynamically,,21469484,72
day02_part1,Parse_string_dynamically,,22271417,76
day02_part1,Parse_string_dynamically,,23433578,80
day02_part1,Parse_string_dynamically,,24822596,84
day02_part1,Parse_string_dynamically,,25356172,88
day02_part1,Parse_string_dynamically,,27103924,92
day02_part1,Parse_string_dynamically,,29109319,96
day02_part1,Parse_string_dynamically,,32022478,100
day02_part1,Parse_string_dynamically,,30520135,104
day02_part1,Parse_string_dynamically,,34376330,108
day02_part1,Parse_string_dynamically,,32365191,112
day02_part1,Parse_string_dynamically,,39834001,116
day02_part1,Parse_string_dynamically,,44499132,120
day02_part1,Parse_string_dynamically,,35898409,124
day02_part1,Parse_string_dynamically,,37408215,128
day02_part1,Parse_string_dynamically,,39302870,132
day02_part1,Parse_string_dynamically,,39539164,136
day02_part1,Parse_string_dynamically,,41215659,140
day02_part1,Parse_string_dynamically,,43382734,144
day02_part1,Parse_string_dynamically,,43827038,148
day02_part1,Parse_string_dynamically,,44005591,152
day02_part1,Parse_string_dynamically,,48425920,156
day02_part1,Parse_string_dynamically,,47624341,160
day02_part1,Parse_string_dynamically,,48429246,164
day02_part1,Parse_string_dynamically,,48742592,168
day02_part1,Parse_string_dynamically,,53797546,172
day02_part1,Parse_string_dynamically,,52616844,176
day02_part1,Parse_string_dynamically,,52500896,180
day02_part1,Parse_string_dynamically,,54152474,184
day02_part1,Parse_string_dynamically,,54760200,188
day02_part1,Parse_string_dynamically,,56919923,192
day02_part1,Parse_string_dynamically,,59594412,196
day02_part1,Parse_string_dynamically,,59128949,200
day02_part1,Parse_string_dynamically,,64189738,204
day02_part1,Parse_string_dynamically,,65266947,208
day02_part1,Parse_string_dynamically,,73078593,212
day02_part1,Parse_string_dynamically,,87693031,216
day02_part1,Parse_string_dynamically,,113907102,220
day02_part1,Parse_string_dynamically,,104899307,224
day02_part1,Parse_string_dynamically,,87572590,228
day02_part1,Parse_string_dynamically,,92031356,232
day02_part1,Parse_string_dynamically,,89109801,236
day02_part1,Parse_string_dynamically,,97507170,240
day02_part1,Parse_string_dynamically,,91486648,244
day02_part1,Parse_string_dynamically,,87030726,248
day02_part1,Parse_string_dynamically,,95827721,252
day02_part1,Parse_string_dynamically,,110005733,256
day02_part1,Parse_string_dynamically,,183677611,260
day02_part1,Parse_string_dynamically,,96029345,264
day02_part1,Parse_string_dynamically,,89827415,268
day02_part1,Parse_string_dynamically,,93810671,272
day02_part1,Parse_string_dynamically,,94827670,276
day02_part1,Parse_string_dynamically,,92345080,280
day02_part1,Parse_string_dynamically,,101155713,284
day02_part1,Parse_string_dynamically,,95835433,288
day02_part1,Parse_string_dynamically,,97238488,292
day02_part1,Parse_string_dynamically,,104032229,296
day02_part1,Parse_string_dynamically,,112699308,300
day02_part1,Parse_string_dynamically,,102440848,304
day02_part1,Parse_string_dynamically,,99324653,308
day02_part1,Parse_string_dynamically,,91279462,312
day02_part1,Parse_string_dynamically,,91803771,316
day02_part1,Parse_string_dynamically,,96404500,320
day02_part1,Parse_string_dynamically,,93206854,324
day02_part1,Parse_string_dynamically,,97684865,328
day02_part1,Parse_string_dynamically,,95946677,332
day02_part1,Parse_string_dynamically,,96417271,336
day02_part1,Parse_string_dynamically,,101073747,340
day02_part1,Parse_string_dynamically,,103675847,344
day02_part1,Parse_string_dynamically,,102658638,348
day02_part1,Parse_string_dynamically,,137134233,352
day02_part1,Parse_string_dynamically,,175823665,356
day02_part1,Parse_string_dynamically,,138077393,360
day02_part1,Parse_string_dynamically,,105930037,364
day02_part1,Parse_string_dynamically,,106579941,368
day02_part1,Parse_string_dynamically,,111207307,372
day02_part1,Parse_string_dynamically,,111693741,376
day02_part1,Parse_string_dynamically,,110102362,380
day02_part1,Parse_string_dynamically,,111856879,384
day02_part1,Parse_string_dynamically,,114188948,388
day02_part1,Parse_string_dynamically,,113721957,392
day02_part1,Parse_string_dynamically,,118508159,396
day02_part1,Parse_string_dynamically,,116352680,400
